method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.92,0.633794995795333,0.47,0.175447991226778,0.155909960241326
binning2,1,0.87,0.591642470840187,0.47,0.179955850386264,0.161803291745677
conditional,1,0.73,0.557676878880826,0.52,0.262537729105,0.251964580458263
isotonic,1,0.88,0.613459265837068,0.47,0.177190116253794,0.160510273144642
marginal,1,0.83,0.715687802156942,0.47,0.262537729105,0.252038319654291
binning,2,0.93,0.630953446726706,1,0.124373640826819,0.121007200185581
binning2,2,0.93,0.577839912505243,1,0.125738373926171,0.12197438778818
conditional,2,1,0.597479514402696,0.98,0.19203631002316,0.190344949194402
isotonic,2,0.94,0.586767770526909,1,0.122056081528945,0.117987918646074
marginal,2,0.99,0.715687802156942,1,0.19203631002316,0.190368074908806
binning,3,1,0.633495446838608,1,0.109791086438842,0.108911786683794
binning2,3,1,0.570150534033619,1,0.111998971629859,0.110418371628829
conditional,3,0.98,0.538611099773726,0.98,0.143062182364032,0.140057579115152
isotonic,3,0.99,0.583110197564497,1,0.105129087199846,0.103287257766997
marginal,3,1,0.715687802156942,1,0.143062182364032,0.139743429222764
binning,4,1,0.616618206363121,0.9,0.107211079912013,0.104837437293222
binning2,4,1,0.562867899273057,0.9,0.108332134899832,0.106579565028738
conditional,4,1,0.549933017565022,0.9,0.102725236194606,0.095473923678055
isotonic,4,1,0.578759445153919,0.9,0.108239546595147,0.105361668238025
marginal,4,1,0.715687802156942,0.9,0.102725236194606,0.0955511185006312
binning,5,0.91,0.556607288687425,0.38,0.14667678003052,0.146916885544291
binning2,5,0.9,0.534124665392457,0.38,0.148739265004178,0.148307356740673
conditional,5,0.95,0.47736191650236,0.38,0.0717084865195896,0.0502843006468148
isotonic,5,0.88,0.543454182336881,0.38,0.146709118424861,0.146621856929624
marginal,5,1,0.715687802156942,0.38,0.0717084865195896,0.0489335722740328
binning,marginal,0.952,0.614293876882238,0.75,0.135139317946683,0.00916223241521224
binning2,marginal,0.94,0.567325096408913,0.75,0.137547982041123,0.0133414024750764
conditional,marginal,0.932,0.544212485424926,0.752,0.168502446738229,0.10137006274819
isotonic,marginal,0.938,0.581110172283855,0.75,0.134599787657952,0.0135341581594753
marginal,marginal,0.964,0.715687802156942,0.75,0.168502446738229,0.101373468026992
